title,matched_gif_title,similarity,description,category,body_part,target_muscle_gifsrc,equipment,difficulty_level,rating,gif_url,source_a_id,source_b_id
Cable Rear Delt Fly - Gethin Variation,Cable Rear Delt Fly,0.8475,"The standing crossed-cable rear delt fly is an isolation exercise for the rear deltoids. It is usually performed for moderate to high reps, at least 8-12 reps per set, as part of an upper-body or shoulder-focused workout.",Strength,Shoulders,trapezius,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/cable-rear-delt-fly.gif,fde30669-1225-4f38-ade7-8bf49f5155a4,3304ecba-2ca3-4814-b4a2-18258f1fc88b
Lying cable lateral raise,Cable Lateral Raise,0.8712,"The lying cable lateral raise is an isolation exercise that targets the medial or middle deltoid muscle of the shoulders. It is most common in muscle-building shoulder or upper-body workouts, usually in higher rep ranges of at least 8-12 reps per set.",Strength,Shoulders,shoulders,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Cable-Lateral-Raise.gif,50025986-b27d-4c2b-a0d6-dc6ce149d9a0,fef436e3-76ef-4b08-9d3e-7da23f4ac8e2
Cable seated row,Seated Cable Row,1.0,"The cable seated row is a popular exercise to train the muscles of the upper back, including the lats (latissimus dorsi), traps, rhomboids, and rear deltoids, using a cable stack. It also targets the biceps to a lesser degree. The cable row can work well in a variety of rep ranges but is most popular in muscle-building workouts or as an accessory movement for strength workouts.",Strength,Shoulders,back,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Seated-Cable-Row.gif,3e10b586-791d-4fea-9065-44b0cc529e86,4c2cc6b3-8e2e-4a2f-a91b-fec6ce47f528
UP Cable Face Pull,Face Pull,0.8408,"The standing face pull is an isolation exercise primarily targeting the rear deltoids, traps, and upper back. It is most often performed with a rope attachment.",Strength,Shoulders,trapezius,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Face-Pull.gif,e4854bbe-c7ce-4ca3-90e9-49fe7d77604a,80f6f3db-492c-4d57-9fe8-122048123bce
Smith machine shoulder press,Smith Machine Shoulder Press,1.0,"The Smith machine shoulder press is a machine-based exercise targeting the deltoid muscles. The Smith machine mimics a barbell but provides more stability. This movement can be programmed in low reps for strength or higher reps for muscle and strength endurance. It is often performed for moderate to high reps, such as 8-12 reps per set or more, as part of a shoulder or upper-body focused workout.",Strength,Shoulders,shoulders,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Smith-Machine-Shoulder-Press.gif,ada2f340-df12-4df7-9765-aba9cb1972c3,fc7b551c-3d29-422c-b388-596ba742de70
Machine Lateral Raise,Lateral Raise Machine,1.0,No description available,Strength,Shoulders,shoulders,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Lateral-Raise-Machine.gif,6f9b592e-c4f2-4ef3-996d-89e3e8474a17,484cdf55-6a6c-4612-8905-074671eea8ad
Smith machine behind-the-neck press,Smith Machine Behind Neck Press,0.9451,"The Smith machine behind-the-neck press is a machine-based exercise targeting the deltoids. The Smith machine mimics a barbell but provides more stability. This movement can be programmed in low reps for strength or higher reps for muscle and strength endurance. It is often performed for moderate to high reps, such as 8-12 reps per set or more, as part of a shoulder or upper-body focused workout.",Strength,Shoulders,shoulders,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Smith-Machine-Behind-Neck-Press.gif,fd59161f-e499-4477-a374-d8f81da5e3b8,ced89a24-914c-4e69-95d0-ffa462a95a24
30 Shoulders Smith Machine Shoulder Press,Standing Smith Machine Shoulder Press,0.8203,No description available,Strength,Shoulders,shoulders,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Standing-Smith-Machine-Shoulder-Press.gif,720f198e-d823-4f51-aac3-2825384ce4da,e5259b5a-d096-4ff8-9dc2-7b6a7dd50ad0
Handstand push-up,Handstand Push-Up,1.0,"The handstand push-up is an exercise targeting the shoulders, although other muscles assist in the completion of the reps. It is common in both CrossFit workouts and advanced bodyweight or calisthenics training. Given the degree of difficulty, beginners will need to progress to this move.",Strength,Shoulders,shoulders,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/handstand-push-up.gif,310cbf08-a4f1-40bb-b1d2-40a898db966f,b54d36d3-017b-4bf8-9ae5-c2982c484867
Arm circle,Arm Circles,1.0,"The arm circle is a non-weighted exercise targeting the shoulders. It involves extending your arms to the sides and drawing small circles in the air with your hands. It is common in warm-ups for both training and athletics, and is often performed simply until someone feels a burn, rather than for a set amount of reps.",Stretching,Shoulders,shoulders,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/07/Arm-Circles_Shoulders.gif,f2f750dc-7482-42fb-98ae-956a709cb686,ab509730-78e2-4219-8d79-210993afeeab
Wall walk,Wall Walk,1.0,"The wall walk is a challenging exercise that works the entire body. From a push-up position, the hands walk back as the feet walk up the wall, then the whole movement is reversed. This is not for beginners, who will need to progress to this exercise.",Strength,Shoulders,full-body,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/12/wall-walk-muscles.gif,1f6c6329-0c6d-4d3b-9313-83bada4feeb1,c80a9557-8e68-455d-abeb-de32366265a0
Shadow boxing,Shadow Boxing,1.0,"Shadow boxing is an exercise typically used in combat sports and fighting. However, it can also make a great cardio session for anyone to implement in a fast-paced circuit or as active rest. It is usually performed for time or rounds.",Cardio,Shoulders,cardio,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2023/09/shadow-boxing-workout.gif,7b4d952d-1de7-44a6-aea5-aaf7adb8cd46,a1a75628-f6a8-4107-91a0-9be1650daa4c
TBS Inverted Row,Inverted Row,0.8942,"The Smith machine inverted row is a bodyweight exercise targeting the muscles of the lats (latissimus dorsi) and upper back, using the bar of the Smith machine to hang and pull from. You can change the bar height to customize the difficulty level and desired angle of the row. This variation is usually performed for moderate to high reps, such as 8-12 reps per set or more.",Strength,Shoulders,back,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Inverted-Row.gif,6b68027b-49d6-4b93-a218-b3effcab8749,12275554-cf69-431b-9e20-f5737d6c18bb
HM Arm Circle,Single Arm Circles,0.8296,No description available,Strength,Shoulders,shoulders,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/04/Single-Arm-Circles.gif,6f577f98-d997-4513-a8af-f77e6449e48a,58359582-e8a1-4f60-b9ab-f6eb91ee73d4
Backward Medicine Ball Throw,Backward Medicine Ball Throw,1.0,No description available,Plyometrics,Shoulders,full-body,Medicine Ball,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2023/05/Backward-Medicine-Ball-Throw.gif,c93c3aa7-8143-48a6-8dde-04a195caea4a,e9adbd2f-ac76-44f3-942a-0c76ebd87c27
Band overhead triceps extension,Banded Overhead Triceps Extension,0.8998,"The band overhead triceps extension is a single-joint exercise focused on the triceps that uses the dynamic resistance of the band. The overhead position of the arms targets the long head of the triceps. Many lifters save this move for last in their triceps workout, performing it for moderate to high reps, such as 8-12 reps or more per set.",Strength,Triceps,triceps,Bands,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2020/05/Banded-Triceps-Extension.gif,5d4801ac-284a-4c3f-8050-562a8eff9ab4,5156fe91-469a-4059-999b-e976623d40ea
Decline Close-Grip Bench To Skull Crusher,Decline Close-Grip Bench To Skull Crusher,1.0,No description available,Strength,Triceps,triceps,Barbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2022/01/Decline-Close-Grip-Bench-To-Skull-Crusher.gif,6e595366-3e19-44c5-98bc-3808b03fbe65,903e456f-b774-4361-a299-f68417ee5f4e
Reverse-grip bench press,Reverse Grip Dumbbell Bench Press,0.9038,"The reverse-grip bench press is a popular barbell exercise targeting the chest, triceps, and forearms. The main difference between this exercise and the standard bench press is that the grip is underhand, not overhand. This helps target both the upper chest and the triceps. This lift can feel awkward at first, so go light and don't be afraid to use a spotter.",Strength,Triceps,chest,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Reverse-Grip-Dumbbell-Bench-Press.gif,963b4780-67c3-4d9a-b126-d6d0fd4ea4a1,5cddee0f-46e6-45a9-921d-6e749ab90e2c
Floor Press,Barbell Floor Press,0.8312,No description available,Powerlifting,Triceps,chest,Barbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2022/07/Barbell-Floor-Press.gif,bd519014-c218-4fc3-adfb-6a7052906e71,0a9cb7c8-f33e-41a4-aa16-dcd00ba3669c
One Arm Floor Press,Barbell One Arm Floor Press,0.871,No description available,Strength,Triceps,triceps,Barbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Barbell-One-Arm-Floor-Press.gif,e0a961db-8ed4-466a-b9f1-1c4135b5fed7,1fcca26a-ca90-447d-8df0-4daf0e6d965a
Tricep Dumbbell Kickback,Dumbbell Kickback,0.879,The single-arm triceps kick-back is an isolation move from a bent-over position used to increase size and strength of the triceps.,Strength,Triceps,triceps,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Dumbbell-Kickback.gif,e65dd0fa-184f-4e01-b87c-e3956c404bb0,f168030d-fe4d-41fe-872c-784296465ddb
Standing Dumbbell Triceps Extension,Standing Barbell Triceps Extension,0.8683,No description available,Strength,Triceps,triceps,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Standing-Barbell-Triceps-Extension.gif,c8116d59-3e3a-41eb-8dc5-482f5f1a118c,9f5620ad-9529-446c-9345-3bac5447d7b1
Single-arm dumbbell triceps extension,Dumbbell Triceps Extension,0.8667,"The single-arm dumbbell triceps extension is a popular exercise targeting the triceps one side at a time. It targets all three heads of the triceps, but when performed with the arm overhead, it can be especially effective at building the long head of the triceps. This exercise is usually performed for moderate to high reps, at least 8-12 reps per set, as part of the upper-body or arm-focused portion of a workout.",Strength,Triceps,triceps,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Dumbbell-Triceps-Extension.gif,d2ae02ec-abc7-4895-bb75-346288b5348c,fa65da29-6a59-4b37-bcd7-ee9e044af5bb
Decline Dumbbell Triceps Extension,Decline Dumbbell Triceps Extension,1.0,No description available,Strength,Triceps,triceps,Dumbbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Decline-Dumbbell-Triceps-Extension.gif,8304322c-1a75-40ec-ba4b-747c394dfbd8,38027b10-f3aa-4eb0-9be1-b7a4afe2785f
One Arm Pronated Dumbbell Triceps Extension,One Arm Pronated Dumbbell Triceps Extension,1.0,No description available,Strength,Triceps,triceps,Dumbbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/06/One-Arm-Pronated-Dumbbell-Triceps-Extension-.gif,3ca49ed1-9187-4713-a176-9a73f7904d34,f027d42e-97fd-4411-9c6d-cc588a17946e
Tate Press,Dumbbell Tate Press,0.8554,No description available,Strength,Triceps,triceps,Dumbbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Dumbbell-Tate-Press.gif,1ff0e4b9-9b83-4441-a267-e9d18e1af893,4f22af57-1ede-4cb2-ad45-4e00d4baedb5
Seated Bent-Over One-Arm Dumbbell Triceps Extension,Seated One-Arm Dumbbell Triceps Extension,0.901,No description available,Strength,Triceps,triceps,Dumbbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Seated-One-Arm-Dumbbell-Triceps-Extension.gif,c5c80737-377d-47dd-89b0-25b4038ae02c,1943d513-da48-4355-bd19-766c42f190b4
Reverse Grip Triceps Pushdown,Reverse Grip Pushdown,0.8963,"The reverse-grip cable straight-bar push-down is a twist on the popular cable straight-bar push-down. The difference has to do with how the hands are positioned holding the bar: the palms facing up rather than down. Because grip will be a limiting factor, this movement is usually performed for moderate to high reps, such as 8-12 reps per set or higher.",Strength,Triceps,triceps,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Reverse-Grip-Pushdown.gif,4e2eeba8-92be-4756-a20f-2c10fdefeb7b,b39167d0-07ba-4215-9f44-968629136a87
Kneeling cable triceps extension,Kneeling Cable Triceps Extension,1.0,The kneeling cable triceps extension is a single-joint exercise meant to isolate the triceps muscles using a high pully on a cable stack and a bench. It can also be performed in a tall-kneeling stance from a low pully. It is most commonly used in muscle-building triceps or arm workouts.,Strength,Triceps,triceps,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Kneeling-Cable-Extension.gif,695d82d1-77c0-4945-a5e3-0a3017627116,ce3ac4ec-8642-40d3-8348-e63581d3f62d
Triceps Pushdown,One Arm Triceps Pushdown,0.9042,"The cable V-bar push-down is a popular gym exercise for targeting the triceps. It utilizes an angled bar, which can allow you to move heavier weights more comfortably than a straight bar or rope. It is usually performed for moderate to high reps, such as 8-12 reps or more per set, as part of an upper-body or arm-focused workout.",Strength,Triceps,triceps,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/11/One-arm-triceps-pushdown.gif,7d993475-5acf-4270-bf73-d7ba99fc6d6d,4677bf86-bd26-4e5c-884b-e57ccc34d40b
Lying cable triceps extension,Cable Lying Triceps Extensions,1.0,The lying cable triceps extension is an isolation exercise performed lying on either a bench or the floor. This movement is usually performed for moderate to high reps for a burn and pump as part of an arm-focused workout.,Strength,Triceps,triceps,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Cable-Lying-Triceps-Extensions.gif,673153f3-51bf-4fb6-b7cc-c0b7aeba6a64,4e71ee24-a6fd-42f2-bf76-d976dc8be86c
Low Cable Triceps Extension,Cable Side Triceps Extension,0.85,No description available,Strength,Triceps,triceps,Cable,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Cable-Side-Triceps-Extension.gif,b73127d4-1e2e-418d-be10-60cbdd011fde,98acf8d3-df69-4d30-94f1-71f087fa6323
Cable overhead triceps extension,Cable One-Arm Overhead Triceps Extension,0.9308,"The cable overhead triceps extension is a cable exercise performed in a seated position, targeting the triceps muscles. While it hits all three heads of the triceps, the overhead position helps to target the long head in particular. The seated position helps eliminate the use of momentum. It is usually performed for moderate to high reps as part of the arm-focused portion of a workout.",Strength,Triceps,triceps,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Cable-One-Arm-Overhead-Triceps-Extension.gif,a3c7f32f-f74e-4a3b-9661-4ba5d44b16de,1a89b14f-d4f7-4da9-ac42-cdd543b1b41a
