title,matched_gif_title,similarity,description,category,body_part,target_muscle_gifsrc,equipment,difficulty_level,rating,gif_url,source_a_id,source_b_id
Standing barbell overhead triceps extension,Seated EZ-Bar Overhead Triceps Extension,0.7244,"The standing barbell overhead triceps extension is an isolation movement targeting the triceps. The overhead position targets the long head of the triceps in particular. This movement is generally performed for moderate to high reps as part of the arms-focused portion of a workout. If holding a straight bar bothers the wrists or elbows, it can alternately be performed with an EZ-bar or neutral-grip bar.",Strength,Triceps,triceps,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Seated-EZ-Bar-Overhead-Triceps-Extension.gif,1a42a8e4-42a2-432f-a80b-2f62cb80a4b3,1dcc6265-6ce5-474d-ac78-841a5b8b0062
Reverse Band Bench Press,Wide-Grip Reverse Bench Press,0.7132,No description available,Powerlifting,Triceps,chest,Barbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2022/10/Wide-Grip-Reverse-Bench-Press.gif,3d679815-59cd-464e-82c0-9c2605c97bf0,91ab2d2b-47ab-4b71-b875-e710a86a6592
Decline Barbell Triceps Extension - Gethin Variation,Lying Barbell Triceps Extension,0.6863,The decline EZ-bar skullcrusher is an upper body isolation exercise targeting the triceps.,Strength,Triceps,triceps,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Barbell-Triceps-Extension.gif,f906e261-609f-4485-bed4-45155afd3692,ac363e32-7b91-4758-875b-2d62a8e2a0c8
AM Skullcrusher,Barbell Reverse Grip Skullcrusher,0.7533,"The EZ-bar skullcrusher is a popular exercise targeting the triceps muscles. The EZ-bar is used more often than a straight bar. As for the name, that’s worst-case scenario. The bar should actually come down behind the head. It is usually performed for moderate to high reps as part of an upper body or arms-focused workout. No need to chase a 1RM on this move!",Strength,Triceps,triceps,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Barbell-Reverse-Grip-Skullcrusher-1.gif,57ecf5ca-756e-41f0-a8b4-b85d583a8f91,8a39119a-8323-415d-92cb-b2cd46517e4b
30 Arms Close-Grip Bench Press,Close-Grip Reverse Bench Press,0.7402,No description available,Strength,Triceps,chest,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Barbell-Reverse-Close-grip-Bench-Press.gif,14c35c74-5f51-4367-9126-407c99c8738d,ee5c4741-a710-40f3-a7d6-64b06ce5f31e
30 Arms Barbell Skullcrusher,Barbell Reverse Grip Skullcrusher,0.7811,No description available,Strength,Triceps,triceps,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Barbell-Reverse-Grip-Skullcrusher-1.gif,15e1008d-b426-4ad0-b255-e40edeac8b8b,8a39119a-8323-415d-92cb-b2cd46517e4b
Dumbbell skullcrusher,Dumbbell Skull Crusher,0.7827,"The dumbbell skullcrusher is a triceps exercise that has been a staple of bodybuilders for decades. Skullcrushers are usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of an upper-body or arm-focused workout.",Strength,Triceps,triceps,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Dumbbell-Skull-Crusher.gif,b716f7c2-26bf-4f9b-a6a6-70f572a15fe5,8c7c4324-bb83-4829-8296-808581149a63
Seated Bent-Over Two-Arm Dumbbell Triceps Extension,Seated Dumbbell Triceps Extension,0.8042,No description available,Strength,Triceps,triceps,Dumbbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Seated-Dumbbell-Triceps-Extension.gif,ab38bba8-3d75-45bc-a42c-9b62f2cc8388,ef4b5448-d6bd-4e18-a061-5199cfefed95
Dumbbell Tricep Extension -Pronated Grip,Dumbbell Triceps Extension,0.7109,No description available,Strength,Triceps,triceps,Dumbbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Dumbbell-Triceps-Extension.gif,36b1cc31-7a00-46d1-ad5b-f83f60cd8f9c,fa65da29-6a59-4b37-bcd7-ee9e044af5bb
V-sit with overhead triceps extension,Seated EZ-Bar Overhead Triceps Extension,0.7548,"The V-sit with overhead triceps extension is a hybrid movement that trains the abdominal and triceps muscles simultaneously. It can address multiple muscle groups in a time-efficient muscle-building or circuit-style workout, while also providing a cardiovascular challenge.",Strength,Triceps,triceps,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Seated-EZ-Bar-Overhead-Triceps-Extension.gif,74dda746-2cef-4a64-bf36-2e00bc8f380b,1dcc6265-6ce5-474d-ac78-841a5b8b0062
Single-arm dumbbell skullcrusher,Dumbbell Skull Crusher,0.706,"The single-arm dumbbell skullcrusher is a triceps exercise that has been a staple of bodybuilders for decades. Skullcrushers are usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of an upper-body or arms-focused workout.",Strength,Triceps,triceps,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Dumbbell-Skull-Crusher.gif,08167479-db2c-4dba-b80c-696b7253d375,8c7c4324-bb83-4829-8296-808581149a63
Incline dumbbell overhead triceps extension,Incline EZ-Bar Triceps Extension,0.7311,The incline dumbbell overhead triceps extension is a popular exercise targeting the triceps muscles. The incline angle helps to target the long head of the triceps in particular. This exercise is usually performed for moderate to high reps as part of an upper-body or arm-focused workout.,Strength,Triceps,triceps,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/08/EZ-Barbell-Incline-Triceps-Extension.gif,a671eacd-0f35-4438-b0ea-d3a899333cee,78e6f6f0-5c5c-412f-806d-485429343424
FYR2 Single-Dumbbell Triceps Extension,Seated Dumbbell Triceps Extension,0.7385,No description available,Strength,Triceps,triceps,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Seated-Dumbbell-Triceps-Extension.gif,300e1830-2c60-4df9-9511-b0f9c59bad8e,ef4b5448-d6bd-4e18-a061-5199cfefed95
30 Arms Overhead Dumbbell Triceps Extension,Seated EZ-Bar Overhead Triceps Extension,0.721,No description available,Strength,Triceps,triceps,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Seated-EZ-Bar-Overhead-Triceps-Extension.gif,9d3d630c-f493-43fc-9e62-2c4761af5a07,1dcc6265-6ce5-474d-ac78-841a5b8b0062
30 Arms Dumbbell Skullcrusher,Dumbbell Skull Crusher,0.7113,No description available,Strength,Triceps,triceps,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Dumbbell-Skull-Crusher.gif,2309b84c-d2e6-430f-ba8d-97cd46f62075,8c7c4324-bb83-4829-8296-808581149a63
Sled Overhead Triceps Extension,Seated EZ-Bar Overhead Triceps Extension,0.7483,No description available,Strength,Triceps,triceps,Other,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Seated-EZ-Bar-Overhead-Triceps-Extension.gif,ccdda0ac-02dd-40c5-a570-705415235fa2,1dcc6265-6ce5-474d-ac78-841a5b8b0062
Machine triceps extension-,Exercise Ball Triceps Extension,0.7592,"The machine triceps extension is a popular exercise to build size and strength in the triceps muscles. It approximates the motion of a free-weight skullcrusher, but uses a selectorized weight-stack or plate-loaded machine. Machine triceps extensions are often done for moderate to high reps, such as 8-12 reps per set or more, as part of the upper-body or arm-focused portion of a workout.",Strength,Triceps,triceps,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/08/Exercise-Ball-Supine-Triceps-Extension.gif,cab75164-3e67-4c5f-ab2f-d8e79b05e2c3,f7741646-5f3f-4da4-b335-50cdc187bb19
Cable V-bar push-down,Push-down,0.7207,"The cable V-bar push-down is a popular gym exercise for targeting the triceps. It utilizes an angled bar, which can allow you to move heavier weights more comfortably than a straight bar or rope. It is usually performed for moderate to high reps, such as 8-12 reps or more per set, as part of an upper-body or arm-focused workout.",Strength,Triceps,triceps,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Pushdown.gif,3d12170b-db91-4864-a538-e639195f52bc,87a5b0c9-536a-45d6-8406-06cada37bc29
Single-arm cable triceps extension,Cable Lying Triceps Extension,0.778,"The single-arm cable triceps extension is a single-joint isolation exercise for building the triceps. It involves driving a handle attached to a cable stack overhead to full extension. It is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of an upper-body or arm-focused workout.",Strength,Triceps,triceps,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Cable-Lying-Triceps-Extension.gif,82a1ca5c-a30b-4e77-9390-7ab4e844701a,4e26d69e-8a1c-4c9d-a906-5e0708095173
Low cable overhead triceps extension,Seated EZ-Bar Overhead Triceps Extension,0.7558,"The low cable overhead triceps extension is a single-joint isolation exercise for building the triceps. It involves lying on a bench and then driving the rope handle to full extension. It is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of an upper-body or arm-focused workout.",Strength,Triceps,triceps,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Seated-EZ-Bar-Overhead-Triceps-Extension.gif,45c9486b-05df-4005-b551-a951eadfb5ab,1dcc6265-6ce5-474d-ac78-841a5b8b0062
Single-arm low cable triceps extension,Cable Lying Triceps Extension,0.7311,"The single-arm low cable triceps extension is a single-joint isolation exercise for building the triceps. It involves driving a handle attached to a cable stack overhead to full extension. It is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of an upper-body or arm-focused workout.",Strength,Triceps,triceps,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Cable-Lying-Triceps-Extension.gif,31c72b53-e58b-4272-a5e3-48b522943488,4e26d69e-8a1c-4c9d-a906-5e0708095173
Incline cable straight-bar triceps extension,Incline EZ-Bar Triceps Extension,0.7857,"The incline cable straight-bar triceps extension is a single-joint arm exercise performed on an incline bench. This incline position offers a great stretch and range of motion, potentially targeting the long head of the triceps more than some other triceps exercises. It is usually performed for moderate to high reps as part of the arm-focused portion of a workout.",Strength,Triceps,triceps,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/08/EZ-Barbell-Incline-Triceps-Extension.gif,aa1646af-c0ba-4be4-ad0d-fbf1eee687cd,78e6f6f0-5c5c-412f-806d-485429343424
Cable Overhead Triceps Extension - Gethin Variation,Seated EZ-Bar Overhead Triceps Extension,0.7222,The overhead triceps extension is an isolation exercise that is performed with a cable. It is usually performed for moderate to high reps as part of the arm-focused portion of a workout.,Strength,Triceps,triceps,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Seated-EZ-Bar-Overhead-Triceps-Extension.gif,eb0315d1-3a5f-4e2b-adb2-719e977b5940,1dcc6265-6ce5-474d-ac78-841a5b8b0062
Cable Triceps Extension - Gethin Variation,Cable Lying Triceps Extension,0.771,"The cable rope push-down is a popular exercise targeting the triceps muscles. It's easy to learn and perform, making it a favorite for everyone from beginners to advanced lifters. It is usually performed for moderate to high reps, such as 8-12 reps or more per set, as part of an upper-body or arm-focused workout.The cable rope push-down is a popular exercise targeting the triceps muscles. It's easy to learn and perform, making it a favorite for everyone from beginners to advanced lifters. It is usually performed for moderate to high reps, such as 8-12 reps or more per set, as part of an upper-body or arm-focused workout.",Strength,Triceps,triceps,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Cable-Lying-Triceps-Extension.gif,843f31c1-07b6-4db6-ac99-32fdd473d204,4e26d69e-8a1c-4c9d-a906-5e0708095173
Single-arm incline triceps extension,Incline EZ-Bar Triceps Extension,0.8095,The single-arm incline triceps extension is a dumbbell exercise targeting the triceps. The incline angle helps to target the long head of the triceps in particular. This exercise is usually performed for moderate to high reps as part of an upper-body or arm-focused workout.,Strength,Triceps,triceps,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/08/EZ-Barbell-Incline-Triceps-Extension.gif,5a8a7b9b-7889-4e4e-bf4f-83baed297385,78e6f6f0-5c5c-412f-806d-485429343424
UP Rope Push-down,Push-down,0.7286,"The cable rope push-down is a popular exercise targeting the triceps muscles. It's easy to learn and perform, making it a favorite for everyone from beginners to advanced lifters. It is usually performed for moderate to high reps, such as 8-12 reps or more per set, as part of an upper-body or arm-focused workout.",Strength,Triceps,triceps,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Pushdown.gif,8d0a3dae-fd5e-42d1-8054-63fcdc013711,87a5b0c9-536a-45d6-8406-06cada37bc29
LD Cable One-Arm Upright Row,Cable Upright Row,0.8025,No description available,Strength,Triceps,trapezius,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Cable-Upright-Row.gif,81930df3-b181-4b16-8e75-530c3d89c44a,edf77333-39dc-4a94-8e6a-8ceb0b88eb06
30 Arms Single-Arm Reverse-Grip Cable Push-Down,Single Arm Reverse Grip Cable Bicep Curl,0.6831,No description available,Strength,Triceps,biceps,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/06/Single-Arm-Reverse-Grip-Cable-Bicep-Curl.gif,68f647c8-95c7-46ef-9742-7171f7ca16e8,d644b855-ecfa-4de1-a5c2-908356b012be
30 Arms Cable Rope Overhead Triceps Extension,Cable Rope Lying Tricep Extension,0.7169,No description available,Strength,Triceps,triceps,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Cable-Rope-Lying-on-Floor-Tricep-Extension.gif,c1028bc5-8edc-4a52-8a31-b5da12214c0b,5e24754b-9555-40e0-9a83-cf8049cc9cb5
Overhead Machine Triceps Extension - Gethin Variation,Seated EZ-Bar Overhead Triceps Extension,0.6851,The machine triceps extension is an isolation exercise targeting the tricep muscles.,Strength,Triceps,triceps,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Seated-EZ-Bar-Overhead-Triceps-Extension.gif,2372ffbf-ba2f-48d7-b769-ca5a242c5695,1dcc6265-6ce5-474d-ac78-841a5b8b0062
Triceps dip,Lever Triceps Dip,0.7948,"The triceps dip is a bodyweight exercise performed on parallel bars or on a pull-up and dip station. It targets the triceps first, but also stretches and strengthens the chest and shoulders. Dips with a triceps focus are usually performed with an upright torso, the knees bent and crossed, and the arms close to the body. Dips can be performed for low reps for strength or higher reps for muscle growth.",Strength,Triceps,triceps,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Lever-Overhand-Triceps-Dip.gif,796aa545-a02a-4a61-868d-7cdb3380af82,7329da09-f3e1-428a-a698-aa0710b50468
Ring dip,Ring Dips,0.7002,"The ring dip is an upper-body strength exercise performed on gymnastic rings. It targets the muscles of the chest, triceps, and shoulders, but is also quite taxing to the core. It is generally considered to be more difficult than dips performed on parallel bars. It is common in gymnastics training and CrossFit workouts, but is also a simple way to make dips more challenging for any strength athlete.",Strength,Triceps,full-body,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/07/Ring-Dips.gif,57a2a6bf-5efb-419f-bcf2-d56c1b2605d4,661b66e9-beb1-40e3-bba2-c925b18e29af
Tricep Side Stretch,Standing Triceps Stretch,0.7091,No description available,Stretching,Triceps,triceps,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Triceps-Stretch.gif,f76b97bf-4c10-4758-bb06-95776171db6d,c23ba636-b2fa-4bc2-823c-36cb67605aed
Triceps Stretch,Standing Triceps Stretch,0.8009,No description available,Stretching,Triceps,triceps,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Triceps-Stretch.gif,abd85a7d-5322-4b84-9ff6-85c75228c971,c23ba636-b2fa-4bc2-823c-36cb67605aed
